day,year,mo,da,collision_date,NUM_COLLISIONS,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
1,2019,10,07,2019-10-07,575,66.9,61.7,1023.9,10.0,12.9,15.9,999.9,71.1,64.9,0.0,999.9,0,0,0,0,0,0
7,2019,10,06,2019-10-06,435,52.0,46.1,1029.5,10.0,7.2,15.9,999.9,64.9,37.0,0.0,999.9,0,0,0,0,0,0
2,2014,10,21,2014-10-21,607,57.7,52.3,1015.5,9.3,10.5,15.9,21.0,60.8,53.1,0.0,999.9,0,1,0,0,0,0
7,2016,10,30,2016-10-30,557,61.1,52.4,1010.9,9.3,11.0,15.9,22.9,69.1,46.9,0.0,999.9,0,1,0,0,0,0
7,2012,10,07,2012-10-07,481,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48.0,0.04,999.9,0,1,0,0,0,0
2,2020,10,27,2020-10-27,262,56.7,51.7,1019.5,8.2,9.4,17.1,21.0,61.0,52.0,0.01,999.9,1,1,0,0,0,0
4,2020,10,29,2020-10-29,334,50.8,47.1,1011.5,6.8,6.8,17.1,25.1,57.2,48.0,0.78,999.9,1,0,0,0,0,10000
6,2020,10,31,2020-10-31,334,44.9,27.5,1032.2,10.0,6.7,17.1,25.1,48.0,39.0,0.0,999.9,0,0,0,0,0,0
6,2015,10,24,2015-10-24,519,51.5,38.3,1027.1,10.0,9.4,17.1,26.0,63.0,48.0,0.0,999.9,0,0,0,0,0,0
5,2015,10,09,2015-10-09,764,58.9,52.7,1016.3,9.8,10.9,17.1,22.0,68.0,48.0,0.0,999.9,0,0,0,0,0,0
6,2014,10,11,2014-10-11,546,52.9,48.1,1019.0,8.1,8.1,17.1,20.0,62.1,50.0,0.15,999.9,0,1,0,0,0,0
1,2014,10,27,2014-10-27,642,54.1,40.5,1010.0,10.0,12.0,17.1,24.1,61.0,48.9,0.0,999.9,0,0,0,0,0,0
3,2020,10,28,2020-10-28,309,53.6,50.4,1017.4,8.0,9.9,17.1,19.0,61.0,50.0,0.05,999.9,1,0,0,0,0,10000
3,2019,10,02,2019-10-02,688,67.6,64.0,1009.7,8.9,13.4,17.1,25.1,78.1,53.1,0.0,999.9,0,1,0,0,0,0
4,2014,10,16,2014-10-16,602,65.0,63.4,1013.5,6.6,12.0,17.1,27.0,68.0,62.6,0.05,999.9,0,1,0,0,0,0
5,2017,10,13,2017-10-13,658,56.4,49.4,1030.6,10.0,10.9,17.1,22.0,63.0,51.1,0.01,999.9,0,0,0,0,0,0
5,2015,10,30,2015-10-30,688,57.4,41.6,1008.2,10.0,11.1,17.1,25.1,66.0,51.1,0.4,999.9,0,0,0,0,0,0
3,2013,10,02,2013-10-02,647,64.8,58.1,1012.1,9.3,8.7,17.1,19.0,73.9,53.1,0.01,999.9,1,0,0,0,0,0
5,2020,10,09,2020-10-09,330,52.5,34.2,1022.0,10.0,11.2,17.1,24.1,55.0,50.0,0.0,999.9,0,0,0,0,0,0
3,2016,10,05,2016-10-05,695,58.7,53.2,1026.1,10.0,12.9,17.1,20.0,62.1,55.4,0.0,999.9,0,0,0,0,0,0
5,2017,10,20,2017-10-20,823,62.0,54.1,1017.0,10.0,11.3,17.1,22.0,68.0,54.0,0.0,999.9,0,0,0,0,0,0
7,2021,10,10,2021-10-10,269,63.3,56.4,1024.3,10.0,11.3,17.1,22.0,68.0,61.0,0.0,999.9,1,0,0,0,0,10000
4,2020,10,01,2020-10-01,332,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70.0,61.0,0.02,999.9,0,0,0,0,0,0
3,2019,10,23,2019-10-23,669,61.4,57.7,1011.4,6.6,11.3,17.1,24.1,68.0,53.1,0.04,999.9,1,1,0,0,0,0
1,2016,10,17,2016-10-17,585,64.5,59.0,1013.4,8.4,10.0,17.1,999.9,72.0,60.1,0.0,999.9,0,0,0,0,0,0
5,2014,10,17,2014-10-17,648,63.2,59.7,1006.5,7.9,9.7,17.1,19.0,70.0,60.1,1.04,999.9,0,1,0,0,0,0
7,2014,10,05,2014-10-05,505,59.6,50.4,1006.5,9.6,11.0,17.1,25.1,64.9,51.1,0.08,999.9,0,1,0,0,0,0
6,2021,10,09,2021-10-09,268,63.6,55.9,1024.9,10.0,10.9,17.1,25.1,72.0,59.0,0.0,999.9,0,0,0,0,0,0
1,2020,10,12,2020-10-12,323,55.3,47.3,1024.1,10.0,13,17.1,22.0,57.2,52.0,0.0,999.9,1,0,0,0,0,10000
3,2015,10,14,2015-10-14,658,63.8,57.7,1004.5,9.0,11.2,17.1,999.9,73.9,60.1,0.03,999.9,0,0,0,0,0,0
1,2021,10,18,2021-10-18,318,58.0,43.1,1006.3,10.0,10.9,18.1,25.1,69.1,53.1,0.09,999.9,0,0,0,0,0,0
4,2019,10,03,2019-10-03,690,55.3,47.3,1019.7,10.0,12.5,18.1,24.1,61.0,53.1,0.09,999.9,0,0,0,0,0,0
5,2018,10,26,2018-10-26,747,39.8,25.4,1018.6,10.0,8.7,18.1,25.1,50.0,33.1,0.0,999.9,0,0,0,0,0,0
5,2016,10,21,2016-10-21,851,64.6,62.1,1010.7,6.0,12.9,18.1,24.1,70.0,52.0,0.01,999.9,1,1,0,0,0,0
6,2015,10,17,2015-10-17,565,52.7,39.6,1015.4,10.0,8.2,18.1,22.9,66.0,41.0,0.07,999.9,0,0,0,0,0,0
7,2014,10,26,2014-10-26,515,57.6,45.4,999.7,10.0,13.1,18.1,28.9,62.1,45.0,0.04,999.9,0,1,0,0,0,0
4,2014,10,23,2014-10-23,639,59.5,57.0,1000.4,8.7,10.7,18.1,25.1,64.0,51.1,0.1,999.9,0,1,0,0,0,0
3,2019,10,16,2019-10-16,658,51.5,46.0,1015.6,9.9,9.3,18.1,27.0,60.1,39.0,0.0,999.9,0,0,0,0,0,0
6,2012,10,20,2012-10-20,587,62.7,58.6,1006.5,5.0,6.3,18.1,22.0,69.1,57.9,0.13,999.9,1,1,0,0,0,0
2,2017,10,24,2017-10-24,685,64.3,63.4,1018.6,8.7,14.7,18.1,999.9,69.1,53.1,0.0,999.9,0,0,0,0,0,0
4,2015,10,22,2015-10-22,666,60.5,55.7,1022.9,8.8,9.7,18.1,24.1,70.0,52.0,0.0,999.9,1,0,0,0,0,0
5,2014,10,03,2014-10-03,719,58.5,54.0,1016.5,9.2,13.1,18.1,24.1,61.0,57.0,0.01,999.9,0,1,0,0,0,0
1,2018,10,22,2018-10-22,650,43.3,24.9,1021.0,10.0,11.7,18.1,28.0,52.0,36.0,0.36,999.9,0,0,0,0,0,0
2,2019,10,08,2019-10-08,523,61.3,58.0,1022.2,9.3,12.1,18.1,22.9,73.0,57.9,0.18,999.9,0,1,0,0,0,0
4,2019,10,31,2019-10-31,616,62.5,60.2,1017.7,5.4,13.1,18.1,24.1,64.9,53.1,0.7,999.9,0,1,0,0,0,0
5,2012,10,19,2012-10-19,738,63.2,61.1,1010.9,6.1,5.2,18.1,23.9,66.0,55.0,0.25,999.9,1,1,0,0,0,0
2,2021,10,05,2021-10-05,318,63.3,59.7,1021.0,8.7,14.1,18.1,22.9,66.9,61.0,0.97,999.9,1,0,0,0,0,10000
1,2021,10,11,2021-10-11,297,65.7,60.1,1018.8,9.5,12.6,18.1,25.1,70.0,61.0,0.31,999.9,1,0,0,0,0,10000
7,2012,10,21,2012-10-21,426,56.5,39.0,1012.9,10.0,5.0,18.1,23.9,64.0,48.9,0.0,999.9,0,0,0,0,0,0
2,2013,10,08,2013-10-08,574,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73.0,52.0,0.47,999.9,0,1,0,0,0,0
1,2014,10,20,2014-10-20,591,49.0,32.4,1016.2,10.0,11.8,18.1,27.0,59.0,41.0,0.0,999.9,0,0,0,0,0,0
1,2017,10,09,2017-10-09,546,66.3,66.2,1016.5,6.2,10.5,18.1,24.1,71.1,64.0,0.02,999.9,0,1,0,0,0,0
5,2017,10,27,2017-10-27,759,54.1,43.5,1015.5,10.0,12.1,18.1,25.1,64.0,48.9,0.26,999.9,0,1,0,0,0,0
2,2012,10,09,2012-10-09,570,53.8,48.5,1022.3,8.5,5.6,18.1,26.0,57.2,50.0,0.46,999.9,0,1,0,0,0,0
5,2020,10,02,2020-10-02,350,64.8,59.0,1013.1,8.7,8.5,18.1,24.1,70.0,59.0,0.0,999.9,1,0,0,0,0,0
1,2018,10,15,2018-10-15,692,57.1,51.9,1021.9,9.1,9.8,18.1,22.9,64.9,43.0,0.0,999.9,0,1,0,0,0,0
1,2016,10,31,2016-10-31,655,48.3,41.9,1018.8,8.2,12.5,19.0,26.0,52.0,42.1,0.49,999.9,0,1,0,0,0,0
6,2016,10,01,2016-10-01,581,62.0,60.2,1021.1,1.7,14.0,19.0,28.0,64.9,59.0,1.63,999.9,1,1,0,0,0,0
2,2016,10,25,2016-10-25,566,49.1,29.5,1017.6,10.0,14.1,19.0,28.0,61.0,45.0,0.0,999.9,0,0,0,0,0,0
1,2015,10,19,2015-10-19,667,42.8,24.8,1027.3,10.0,12.6,19.0,25.1,48.0,39.9,0.0,999.9,0,0,0,0,0,0
4,2016,10,20,2016-10-20,662,60.4,54.3,1021.3,9.1,10.5,19.0,24.1,71.1,52.0,0.0,999.9,1,0,0,0,0,0
3,2017,10,04,2017-10-04,711,59.3,56.1,1029.6,10.0,12.4,19.0,999.9,66.0,46.0,0.0,999.9,0,0,0,0,0,0
3,2018,10,03,2018-10-03,778,64.4,62.3,1017.0,7.7,9.4,19.0,999.9,71.1,59.0,0.71,999.9,0,1,0,0,0,0
7,2015,10,18,2015-10-18,551,46.1,28.0,1020.6,10.0,13.7,19.0,25.1,60.1,41.0,0.0,999.9,0,0,0,0,0,0
6,2014,10,25,2014-10-25,515,54.7,45.9,1006.0,10.0,10.7,19.0,22.9,62.1,45.0,0.0,999.9,0,0,0,0,0,0
3,2016,10,26,2016-10-26,706,44.7,28.1,1025.3,10.0,14.9,19.0,27.0,53.1,41.0,0.0,999.9,0,0,0,0,0,0
5,2013,10,11,2013-10-11,621,60.6,56.6,1018.4,10.0,13.3,19.0,26.0,64.9,55.0,0.0,999.9,0,0,0,0,0,0
5,2012,10,12,2012-10-12,594,51.2,35.9,1021.1,10.0,5.3,19.0,25.1,62.6,48.0,0.0,999.9,0,0,0,0,0,0
7,2018,10,28,2018-10-28,556,56.8,52.7,1007.4,6.9,13.4,19.0,27.0,61.0,44.1,0.99,999.9,0,1,0,0,0,0
7,2016,10,16,2016-10-16,503,55.2,47.6,1023.1,10.0,9.3,19.0,999.9,66.0,39.9,0.0,999.9,0,0,0,0,0,0
4,2018,10,11,2018-10-11,741,67.2,65.9,1009.6,4.1,8.9,20.0,25.1,72.0,64.0,0.0,999.9,1,1,0,0,0,0
3,2018,10,24,2018-10-24,719,48.8,41.3,1012.4,10.0,13.2,20.0,29.9,59.0,44.1,0.03,999.9,0,1,0,0,0,0
4,2012,10,11,2012-10-11,657,53.4,35.3,1018.9,10.0,5.5,20.0,28.9,62.6,46.9,0.02,999.9,0,0,0,0,0,0
1,2019,10,21,2019-10-21,559,55.2,52.0,1016.7,9.5,13.5,20.0,28.0,60.1,39.0,0.2,999.9,0,1,0,0,0,0
7,2017,10,15,2017-10-15,496,63.3,63.3,1016.6,1.4,7.1,20.0,27.0,68.0,57.0,0.71,999.9,1,0,0,0,0,0
7,2012,10,14,2012-10-14,517,58.7,45.9,1021.9,10.0,5.0,20.0,26.0,69.1,44.6,0.0,999.9,0,0,0,0,0,0
1,2017,10,16,2017-10-16,641,62.3,58.2,1011.6,8.8,13.8,20.0,27.0,68.0,55.0,0.0,999.9,0,0,0,0,0,0
1,2012,10,22,2012-10-22,609,57.8,40.1,1017.4,10.0,4.3,20.0,26.0,66.0,48.9,0.0,999.9,0,0,0,0,0,0
4,2018,10,25,2018-10-25,763,45.3,32.4,1015.5,10.0,14.2,20.0,28.9,53.1,42.1,0.0,999.9,0,0,0,0,0,0
7,2014,10,19,2014-10-19,483,56.0,45.2,1005.8,10.0,10.7,20.0,24.1,68.0,51.1,0.01,999.9,0,0,0,0,0,0
1,2018,10,29,2018-10-29,696,54.9,48.9,1008.4,9.8,11.7,20.0,28.0,61.0,51.1,0.0,999.9,0,1,0,0,0,0
1,2016,10,24,2016-10-24,573,57.5,41.6,1009.5,9.9,12.5,20.0,27.0,61.0,50.0,0.07,999.9,0,1,0,0,0,0
5,2013,10,18,2013-10-18,680,62.3,57.0,1008.3,8.8,11.0,20.0,25.1,68.0,57.0,0.01,999.9,0,1,0,0,0,0
1,2015,10,05,2015-10-05,597,58.6,52.1,1020.4,10.0,17.1,20.0,28.9,64.0,53.1,0.0,999.9,0,1,0,0,0,0
7,2017,10,29,2017-10-29,613,60.4,59.4,1012.4,9.6,12.3,20.0,25.1,64.0,42.1,0.0,999.9,0,1,0,0,0,0
1,2012,10,15,2012-10-15,607,65.3,57.8,1009.5,9.4,4.5,20.0,26.0,71.1,61.0,0.0,999.9,0,1,0,0,0,0
6,2012,10,13,2012-10-13,547,45.2,25.9,1030.8,10.0,3.1,20.0,27.0,52.0,37.9,0.0,999.9,0,0,0,0,0,0
2,2016,10,04,2016-10-04,523,60.5,54.2,1023.5,9.7,12.4,20.0,27.0,66.0,55.9,0.01,999.9,0,0,0,0,0,0
5,2019,10,18,2019-10-18,634,55.0,42.4,1002.8,10.0,14.9,21.0,39.0,64.0,51.1,0.21,999.9,0,0,0,0,0,0
2,2017,10,10,2017-10-10,768,68.8,65.6,1015.0,5.9,11.0,21.0,28.9,77.0,63.0,0.31,999.9,1,1,0,0,0,0
1,2013,10,28,2013-10-28,620,50.7,33.0,1020.4,10.0,10.3,21.0,27.0,57.9,36.0,0.0,999.9,0,0,0,0,0,0
4,2014,10,09,2014-10-09,499,60.8,45.9,1013.8,9.7,12.6,21.0,26.0,70.0,48.9,0.39,999.9,0,0,0,0,0,0
2,2017,10,17,2017-10-17,736,51.1,39.0,1022.8,10.0,12.1,21.0,26.0,66.9,41.0,0.0,999.9,0,0,0,0,0,0
4,2017,10,12,2017-10-12,603,57.1,49.2,1026.7,10.0,14.5,21.0,27.0,68.0,52.0,0.09,999.9,0,1,0,0,0,0
3,2014,10,22,2014-10-22,708,57.0,55.4,1010.3,6.1,12.8,21.0,28.9,60.8,51.8,0.23,999.9,0,1,0,0,0,0
4,2017,10,05,2017-10-05,657,63.7,62.6,1019.9,8.4,15.8,21.0,25.1,69.1,54.0,0.0,999.9,0,0,0,0,0,0
5,2015,10,23,2015-10-23,742,56.2,43.0,1019.2,10.0,15.4,21.0,31.1,66.9,48.9,0.01,999.9,0,0,0,0,0,0
5,2014,10,24,2014-10-24,669,54.3,51.1,1003.1,7.6,15.7,21.0,29.9,64.0,51.1,0.16,999.9,0,1,0,0,0,0
5,2018,10,19,2018-10-19,787,49.2,33.4,1022.9,10.0,13.7,21.0,31.1,59.0,39.9,0.0,999.9,0,0,0,0,0,0
5,2016,10,14,2016-10-14,767,55.9,45.7,1022.4,10.0,14.2,21.0,27.0,66.9,48.0,0.0,999.9,0,0,0,0,0,0
2,2012,10,30,2012-10-30,372,53.9,48.9,989.0,8.1,8.9,22.0,46.0,64.4,50.0,1.97,999.9,0,1,0,0,0,0
7,2012,10,28,2012-10-28,403,57.7,50.0,1010.8,9.6,11.9,22.0,32.1,61.0,53.6,0.0,999.9,0,0,0,0,0,0
4,2014,10,02,2014-10-02,558,59.9,56.3,1016.6,9.4,17.6,22.0,28.9,61.0,57.2,1.08,999.9,0,1,0,0,0,0
3,2013,10,09,2013-10-09,529,56.4,44.3,1027.9,10.0,11.6,22.0,26.0,64.9,51.1,0.03,999.9,0,0,0,0,0,0
6,2013,10,12,2013-10-12,556,58.6,53.4,1021.7,10.0,13.2,22.0,31.1,64.9,54.0,0.0,999.9,0,0,0,0,0,0
3,2018,10,17,2018-10-17,699,55.6,40.7,1013.4,10.0,13.3,22.9,29.9,63.0,46.9,0.1,999.9,0,0,0,0,0,0
6,2019,10,05,2019-10-05,557,51.9,37.9,1027.7,10.0,12.2,22.9,32.1,63.0,42.1,0.04,999.9,0,0,0,0,0,0
3,2015,10,28,2015-10-28,689,53.8,46.9,1030.4,9.3,13.2,22.9,31.1,61.0,36.0,0.0,999.9,0,1,0,0,0,0
7,2015,10,04,2015-10-04,536,56.2,46.7,1026.5,10.0,19.2,22.9,33.0,60.1,53.1,0.04,999.9,0,0,0,0,0,0
6,2015,10,10,2015-10-10,649,59.2,49.2,1016.0,9.0,13.1,22.9,32.1,68.0,46.0,0.56,999.9,0,1,0,0,1,0
1,2015,10,26,2015-10-26,698,52.3,39.8,1026.0,10.0,12.9,22.9,29.9,62.1,41.0,0.0,999.9,0,0,0,0,0,0
1,2012,10,01,2012-10-01,555,60.6,46.8,1011.2,10.0,4.7,23.9,33.0,70.0,53.1,0.46,999.9,0,0,0,0,0,0
6,2018,10,20,2018-10-20,629,59.5,53.2,1008.6,9.0,16.1,24.1,33.0,61.0,57.2,0.01,999.9,0,1,0,0,0,0
2,2017,10,31,2017-10-31,696,57.7,44.2,1014.3,10.0,18.1,24.1,29.9,73.0,53.1,0.04,999.9,0,0,0,0,0,0
4,2017,10,26,2017-10-26,658,60.1,59.6,1002.6,7.8,11.3,24.1,31.1,66.9,55.0,1.86,999.9,0,1,0,0,0,0
4,2018,10,18,2018-10-18,735,45.6,23.6,1019.5,10.0,16.3,24.1,35.9,63.0,41.0,0.0,999.9,0,0,0,0,0,0
4,2015,10,29,2015-10-29,767,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66.0,46.9,0.54,999.9,1,1,0,0,0,0
3,2017,10,25,2017-10-25,648,65.1,65.0,1009.4,4.9,17.1,24.1,35.0,69.1,60.1,0.06,999.9,0,1,0,0,0,0
1,2019,10,28,2019-10-28,607,56.0,52.3,1016.4,8.3,17.1,25.1,36.9,64.4,53.1,1.67,999.9,1,1,0,0,0,0
6,2013,10,26,2013-10-26,626,49.0,32.9,1020.1,10.0,13.7,25.1,34.0,57.9,32.0,0.0,999.9,0,0,0,0,0,0
2,2021,10,26,2021-10-26,323,64.6,60.4,1005.0,8.6,15.1,25.1,35.9,70.0,55.9,0.39,999.9,1,0,0,0,0,10000
5,2018,10,05,2018-10-05,796,62.2,57.0,1017.9,9.8,14.7,25.1,29.9,66.9,55.9,0.0,999.9,0,0,0,0,0,0
5,2019,10,04,2019-10-04,708,57.4,51.3,1015.5,9.4,14.6,25.1,35.0,63.0,52.0,0.08,999.9,0,1,0,0,0,0
2,2015,10,20,2015-10-20,714,58.2,45.6,1022.8,9.7,21.3,26.0,34.0,66.0,39.9,0.0,999.9,0,0,0,0,0,0
7,2013,10,27,2013-10-27,512,54.3,38.7,1012.5,10.0,13.8,26.0,35.9,57.9,50.0,0.01,999.9,0,1,0,0,0,0
2,2018,10,16,2018-10-16,688,57.1,44.8,1015.2,8.6,15.5,26.0,39.0,69.1,43.0,0.18,999.9,0,1,0,0,0,0
3,2019,10,09,2019-10-09,383,56.9,53.6,1022.1,7.8,19.5,26.0,39.0,66.9,55.0,0.17,999.9,0,1,0,0,0,0
6,2016,10,29,2016-10-29,614,51.0,44.8,1015.3,8.8,15.8,26.0,38.1,59.0,46.0,0.01,999.9,0,1,0,0,0,0
5,2016,10,28,2016-10-28,798,51.8,46.3,1015.4,7.7,18.6,27.0,38.1,59.0,39.9,0.78,999.9,0,1,0,0,0,0
7,2019,10,27,2019-10-27,467,53.4,47.2,1022.7,7.6,14.3,27.0,38.1,62.6,44.1,0.0,999.9,0,1,0,0,0,0
5,2015,10,02,2015-10-02,798,56.0,53.3,1020.6,4.1,22.5,27.0,38.1,57.2,55.0,1.07,999.9,0,1,0,0,0,0
6,2016,10,22,2016-10-22,629,61.3,58.9,993.1,3.5,12.2,27.0,36.9,70.0,50.0,0.01,999.9,1,0,0,0,0,0
7,2018,10,21,2018-10-21,593,48.5,41.4,1004.7,9.1,11.8,27.0,35.9,62.1,42.1,0.2,999.9,0,1,0,0,0,0
6,2015,10,03,2015-10-03,556,55.5,50.4,1026.0,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,1,0,0,0,0
4,2015,10,01,2015-10-01,683,59.7,55.3,1015.2,8.1,21.4,28.0,36.9,73.9,57.0,1.26,999.9,0,1,0,0,0,0
6,2019,10,12,2019-10-12,502,56.2,54.1,1011.6,6.7,19.9,28.0,36.9,61.0,55.0,0.12,999.9,0,1,0,0,0,0
6,2018,10,27,2018-10-27,757,50.0,45.3,1015.4,5.7,16.0,28.0,40.0,59.0,33.1,0.2,999.9,0,1,0,0,0,0
5,2020,10,30,2020-10-30,394,44.3,42.0,1008.8,6.0,21.8,28.9,35.9,50.0,41.0,1.16,999.9,1,1,0,0,0,11000
6,2020,10,17,2020-10-17,335,54.3,44.2,1022.8,9.5,15.9,29.9,41.0,63.0,50.0,1.47,999.9,1,0,0,0,0,10000
7,2016,10,23,2016-10-23,534,53.7,35.4,1003.0,10.0,21.3,29.9,45.1,64.0,50.0,0.01,999.9,0,1,0,0,0,0
5,2018,10,12,2018-10-12,830,63.1,60.6,999.7,5.2,14.8,31.1,42.0,72.0,54.0,1.46,999.9,0,1,0,0,0,0
3,2014,10,08,2014-10-08,639,65.2,60.4,1012.5,9.4,12.3,31.1,44.1,70.0,60.1,0.07,999.9,1,1,0,0,0,0
5,2019,10,11,2019-10-11,606,55.5,53.4,1015.1,3.6,26.1,33.0,41.0,57.2,53.6,2.71,999.9,0,1,0,0,0,0
4,2019,10,10,2019-10-10,615,54.5,51.8,1018.5,4.9,28.8,34.0,47.0,57.0,53.6,0.72,999.9,0,1,0,0,0,0
4,2019,10,17,2019-10-17,608,58.2,50.0,990.0,9.9,28.0,35.0,49.9,64.0,55.4,0.86,999.9,0,1,0,0,0,0
1,2012,10,29,2012-10-29,298,56.9,53.1,994.0,6.1,18.7,35.9,52.1,64.4,54.0,0.03,999.9,0,1,0,0,0,0
1,2016,10,10,2016-10-10,539,54.1,43.8,1016.8,8.0,24.8,36.9,49.0,57.0,51.8,3.76,999.9,0,1,0,0,0,0
7,2016,10,09,2016-10-09,480,62.2,59.7,1013.8,6.4,13.8,36.9,48.0,69.1,46.9,0.0,999.9,0,1,0,0,0,0
1,2017,10,30,2017-10-30,832,60.4,52.0,997.1,6.9,27.3,42.0,55.9,66.0,53.1,1.61,999.9,0,1,0,0,0,0
6,2021,11,06,2021-11-06,335,43.1,29.7,1028.9,10.0,3.1,6,999.9,55.0,32.0,0.0,999.9,0,0,0,0,0,0
5,2020,11,27,2020-11-27,279,54.0,50.8,1016.0,5.4,4.4,12,999.9,62.1,43.0,0.48,999.9,1,0,0,0,0,0
3,2020,11,11,2020-11-11,300,61.4,58.9,1020.2,9.0,10.4,12,999.9,66.0,51.1,0.0,999.9,0,0,0,0,0,0
4,2020,11,05,2020-11-05,357,59.0,54.7,1031.2,9.8,10.3,13,999.9,64.9,54.0,0.0,999.9,0,0,0,0,0,0
3,2020,11,04,2020-11-04,302,46.4,32.9,1031.6,10.0,7.9,13,999.9,55.0,37.0,0.0,999.9,0,0,0,0,0,0
2,2020,11,10,2020-11-10,343,57.2,54.5,1022.8,5.7,8.2,13,999.9,68.0,46.9,0.0,999.9,1,0,0,0,0,0
2,2021,11,09,2021-11-09,327,53.1,47.9,1018.2,9.4,6.7,14,999.9,63.0,43.0,0.0,999.9,1,0,0,0,0,0
7,2020,11,29,2020-11-29,248,47.4,35.5,1018.8,10.0,8.5,14,999.9,55.0,37.9,0.0,999.9,0,0,0,0,0,0
7,2021,11,07,2021-11-07,265,44.6,35.4,1023.0,10.0,7,14,999.9,55.9,32.0,0.0,999.9,0,0,0,0,0,0
7,2021,11,28,2021-11-28,271,37.8,25.0,1011.7,9.8,7.7,14,15.9,45.0,33.1,0.0,999.9,1,0,0,0,0,10000
7,2021,11,21,2021-11-21,273,52.3,42.2,1028.0,10.0,11.3,14,999.9,57.9,39.0,0.0,999.9,1,0,0,0,0,10000
3,2021,11,10,2021-11-10,346,56.5,51.0,1015.4,6.9,6.9,14,20.0,66.0,43.0,0.0,999.9,1,0,0,0,0,0
3,2021,11,03,2021-11-03,321,50.0,37.5,1021.3,9.8,7.8,14,21.0,57.9,41.0,0.24,999.9,1,0,0,0,0,10000
5,2020,11,13,2020-11-13,391,53.5,49.8,1016.8,6.9,9.3,15,22.0,64.9,52.0,1.28,999.9,1,0,0,0,0,10000
1,2021,11,01,2021-11-01,331,59.3,46.4,1011.8,10.0,9.8,15,26.0,66.9,53.1,0.43,999.9,0,0,0,0,0,0
3,2021,11,17,2021-11-17,317,46.5,29.5,1025.4,10.0,9.1,15,20.0,51.1,41.0,0.0,999.9,0,0,0,0,0,0
2,2020,11,17,2020-11-17,260,47.4,29.0,1012.7,10.0,8.9,15,19.0,62.1,41.0,0.0,999.9,0,0,0,0,0,0
5,2020,11,06,2020-11-06,365,59.5,57.3,1025.9,7.6,9.7,15,999.9,64.9,55.9,0.02,999.9,1,1,0,0,0,0
5,2021,11,05,2021-11-05,386,49.1,33.6,1024.7,10.0,11.5,19,26.0,55.0,41.0,0.0,999.9,0,0,0,0,0,0
2,2021,11,23,2021-11-23,339,43.1,27.3,1009.6,10.0,17.5,20,28.0,59.0,37.9,0.21,999.9,0,0,0,0,0,0
6,2020,11,14,2020-11-14,298,50.5,39.3,1016.3,10.0,11.3,20,26.0,55.0,46.9,0.02,999.9,0,0,0,0,0,0
2,2021,11,16,2021-11-16,315,45.9,27.2,1014.6,10.0,15.2,20,28.0,57.0,41.0,0.0,999.9,0,0,0,0,0,0
1,2021,11,22,2021-11-22,314,55.9,51.8,1012.2,8.6,12.3,21,28.0,59.0,48.0,0.13,999.9,1,0,0,0,0,10000
3,2021,11,24,2021-11-24,368,37.1,18.9,1019.4,10.0,16.1,21,28.9,46.0,30.9,0.0,999.9,0,0,0,0,0,0
6,2021,11,13,2021-11-13,335,56.4,48.4,1009.5,8.6,9,21,42.0,64.9,44.1,0.39,999.9,1,1,0,0,0,0
3,2020,11,18,2020-11-18,295,38.1,21.8,1022.4,10.0,15.4,21,28.0,54.0,33.1,0.0,999.9,0,0,0,0,0,0
1,2020,11,23,2020-11-23,298,53.9,50.1,1016.2,7.6,15.1,22,31.1,61.0,46.0,0.0,999.9,1,1,0,0,0,0
2,2020,11,24,2020-11-24,324,42.2,26.6,1020.6,10.0,15.5,22,33.0,61.0,39.0,0.37,999.9,0,0,0,0,0,0
5,2020,11,20,2020-11-20,358,56.9,47.9,1027.4,9.0,19.8,26,32.1,62.1,52.0,0.0,999.9,0,0,0,0,0,0
1,2014,11,10,2014-11-10,560,48.2,42.2,1019.2,9.6,4.0,7.0,999.9,59.0,39.0,0.0,999.9,0,0,0,0,0,0
2,2013,11,05,2013-11-05,510,43.5,30.4,1037.8,10.0,3.9,7.0,999.9,50.0,37.9,0.0,999.9,0,0,0,0,0,0
2,2016,11,01,2016-11-01,732,46.2,37.1,1027.3,10.0,4.4,8.0,999.9,53.1,34.0,0.01,999.9,0,0,0,0,0,0
3,2015,11,25,2015-11-25,717,39.6,26.8,1038.6,10.0,4.3,8.0,999.9,50.0,28.9,0.0,999.9,0,0,0,0,0,0
3,2013,11,06,2013-11-06,635,46.5,41.4,1030.4,10.0,3.7,8.9,999.9,57.0,36.0,0.0,999.9,0,0,0,0,0,0
1,2020,11,09,2020-11-09,318,54.8,51.0,1026.6,6.6,5.2,8.9,999.9,71.1,46.0,0.0,999.9,1,0,0,0,0,0
3,2015,11,18,2015-11-18,628,42.9,33.8,1034.9,10.0,3.2,8.9,999.9,51.1,30.9,0.0,999.9,0,0,0,0,0,0
5,2012,11,23,2012-11-23,481,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54.0,39.2,0.0,999.9,1,0,0,0,0,0
